schema_changed,missing_cols_count,null_rate,duplicate_rate,contract_violation_count,upstream_failed,cpu_usage,memory_mb,runtime_ratio,error_rate,throughput_change,latency_change,root_cause
0,0,0.0021,0.0044,0,1,36.6,248.02,0.18,1.0,-0.0468,-0.0222,dependency_failure
1,2,0.0029,0.0,2,0,38.79,239.29,1.08,1.0,-0.1064,-0.005,schema_change
0,0,0.0,0.0,0,1,30.98,321.54,0.27,1.0,-0.0345,-0.0474,dependency_failure
0,0,0.001,0.0028,0,0,46.9,240.3,1.02,0.0,-0.0446,0.1072,unknown
1,2,0.0023,0.0021,3,0,29.32,178.49,0.88,1.0,-0.0335,0.0581,schema_change
0,0,0.118,0.1229,10,0,28.18,191.49,1.09,0.91,-0.1117,0.0244,data_quality
0,0,0.0,0.0,0,0,54.9,187.16,1.11,0.0,-0.0471,-0.0198,unknown
0,0,0.001,0.0022,0,0,26.26,253.55,3.49,1.0,-0.6894,4.5037,timeout
1,2,0.0015,0.0,3,0,42.47,224.79,0.9,1.0,-0.0379,-0.0344,schema_change
0,0,0.0014,0.0028,0,0,46.94,281.7,3.42,1.0,-0.7858,2.7254,timeout
1,2,0.0017,0.0,3,0,29.89,197.55,1.08,1.0,0.0441,-0.044,schema_change
0,0,0.0021,0.0028,0,0,47.06,294.35,1.12,0.0,-0.1064,0.0225,unknown
0,0,0.0,0.0,0,0,76.63,254.99,0.96,1.0,-0.0336,-0.001,unknown
0,0,0.1105,0.1073,14,0,34.54,297.36,1.03,0.96,-0.003,-0.0301,data_quality
1,1,0.0021,0.0037,2,0,38.35,284.56,1.09,1.0,-0.0112,0.0363,schema_change
0,0,0.0009,0.0,0,0,23.26,312.5,2.48,1.0,-0.7681,3.1096,timeout
1,3,0.0008,0.0,4,0,32.85,312.61,0.91,1.0,-0.036,-0.0382,schema_change
0,0,0.0036,0.0,0,0,87.83,3269.89,1.12,1.0,0.0371,3.5023,resource_constraint
0,0,0.0,0.0014,0,0,42.49,261.62,1.11,0.0,0.0795,-0.1264,unknown
0,0,0.2734,0.1005,12,0,13.73,243.3,0.86,0.96,-0.0193,0.044,data_quality
0,0,0.0013,0.0,0,0,86.53,2716.7,0.95,1.0,0.0426,2.8491,resource_constraint
0,0,0.0,0.0018,0,0,96.37,2997.66,0.83,1.0,0.0216,2.1155,resource_constraint
0,0,0.0044,0.0006,0,0,64.19,224.89,1.04,1.0,-0.0188,-0.0238,unknown
0,0,0.0,0.0,0,0,41.01,253.62,2.52,1.0,-0.5957,2.1397,timeout
0,0,0.0001,0.0012,0,1,30.61,237.73,0.17,1.0,0.0485,-0.0324,dependency_failure
0,0,0.0007,0.0,0,0,32.21,193.41,3.91,1.0,-0.4223,4.4621,timeout
0,0,0.0,0.0017,0,1,46.3,241.82,0.21,1.0,-0.0124,-0.0068,dependency_failure
0,0,0.0043,0.001,0,0,26.94,213.92,2.69,1.0,-0.7674,4.2962,timeout
0,0,0.0008,0.0008,0,0,86.39,3658.53,1.1,1.0,0.0077,1.8329,resource_constraint
0,0,0.0015,0.002,0,0,85.0,3485.93,0.9,1.0,-0.0198,3.9171,resource_constraint
0,0,0.0,0.0035,0,1,51.3,260.89,0.17,1.0,-0.0245,-0.0858,dependency_failure
0,0,0.0024,0.0,0,0,86.44,2601.43,1.07,1.0,0.0821,1.8611,resource_constraint
0,0,0.0,0.0,0,0,56.98,232.69,0.78,1.0,-0.0016,-0.0546,unknown
0,0,0.0,0.0,0,1,39.37,263.08,0.21,1.0,0.0762,-0.0331,dependency_failure
0,0,0.1863,0.0754,12,0,31.38,230.26,1.09,0.51,-0.0842,-0.0158,data_quality
0,0,0.0031,0.0023,0,1,28.39,199.32,0.24,1.0,-0.0024,-0.0105,dependency_failure
0,0,0.0,0.0,0,0,59.19,255.65,1.14,1.0,-0.0322,-0.006,unknown
0,0,0.001,0.0,0,0,71.21,225.66,0.97,0.0,0.0195,-0.0518,unknown
0,0,0.0012,0.0,0,1,37.93,271.46,0.28,1.0,-0.0545,-0.0371,dependency_failure
0,0,0.0,0.0042,0,1,46.33,313.54,0.13,1.0,0.014,-0.0326,dependency_failure
0,0,0.0004,0.0038,0,0,35.38,308.98,1.04,0.0,0.0311,-0.0165,unknown
0,0,0.0001,0.0008,0,1,36.49,302.1,0.16,1.0,-0.0393,-0.0666,dependency_failure
1,2,0.0,0.0,3,0,29.63,263.44,1.05,1.0,-0.0001,-0.0213,schema_change
0,0,0.2413,0.1473,5,0,40.13,253.19,1.1,0.75,0.0006,-0.0645,data_quality
0,0,0.0027,0.0038,0,0,90.79,3268.24,1.17,1.0,0.0226,1.7997,resource_constraint
0,0,0.0,0.0,0,0,29.42,263.71,0.89,1.0,0.0708,0.0947,unknown
0,0,0.002,0.0022,0,0,92.85,2980.2,0.86,1.0,-0.0542,3.7052,resource_constraint
0,0,0.1875,0.0795,7,0,31.92,227.67,0.98,0.67,-0.0041,0.0545,data_quality
0,0,0.2247,0.2343,5,0,32.91,176.35,0.81,0.79,0.0509,0.0422,data_quality
0,0,0.001,0.0027,0,0,99.16,3719.31,1.11,1.0,-0.0364,3.8806,resource_constraint
0,0,0.0031,0.0017,0,0,34.04,237.98,0.95,1.0,-0.0367,-0.0263,unknown
0,0,0.0,0.0,0,0,32.05,309.2,3.17,1.0,-0.7075,3.2773,timeout
0,0,0.0,0.0031,0,0,89.21,3383.61,1.01,1.0,-0.032,3.0512,resource_constraint
0,0,0.0044,0.0,0,1,33.76,247.59,0.13,1.0,-0.0369,-0.0804,dependency_failure
1,3,0.0,0.0012,4,0,29.85,203.74,1.06,1.0,0.0564,0.0089,schema_change
0,0,0.0023,0.0,0,1,33.6,246.19,0.12,1.0,-0.0212,0.0593,dependency_failure
0,0,0.0023,0.0044,0,0,28.23,210.08,3.73,1.0,-0.5966,2.6915,timeout
0,0,0.0,0.0,0,0,31.78,203.77,3.16,1.0,-0.4775,3.2064,timeout
1,1,0.0028,0.0006,2,0,30.04,256.15,1.08,1.0,-0.0859,0.0142,schema_change
0,0,0.0,0.0,0,0,72.63,187.28,1.14,0.0,0.0376,0.0309,unknown
0,0,0.0,0.0013,0,0,53.77,178.76,1.01,1.0,0.0631,0.0463,unknown
0,0,0.0,0.0032,0,0,58.2,295.12,0.92,1.0,-0.0043,-0.0226,unknown
0,0,0.3767,0.1864,1,0,37.52,248.34,1.1,0.79,-0.0458,0.057,data_quality
0,0,0.283,0.1335,3,0,39.25,255.96,1.12,0.96,0.1172,0.0435,data_quality
0,0,0.2007,0.1275,7,0,35.07,252.31,0.97,0.62,0.0342,-0.0211,data_quality
0,0,0.0012,0.0,0,0,64.89,254.77,0.99,1.0,0.0456,-0.0051,unknown
0,0,0.0,0.0018,0,0,28.9,308.06,3.81,1.0,-0.4488,3.9631,timeout
1,2,0.001,0.0021,2,0,36.79,304.57,1.01,1.0,-0.0215,0.0061,schema_change
0,0,0.0013,0.0,0,0,54.62,176.03,1.08,0.0,0.0106,0.0145,unknown
0,0,0.0011,0.0003,0,0,88.4,3825.54,0.97,1.0,0.0578,1.7296,resource_constraint
0,0,0.0,0.0013,0,0,42.3,210.93,4.17,1.0,-0.6236,2.0785,timeout
0,0,0.0027,0.0,0,1,35.46,205.34,0.11,1.0,0.0243,0.0405,dependency_failure
0,0,0.0015,0.0,0,1,33.49,304.07,0.2,1.0,-0.0162,0.06,dependency_failure
0,0,0.0019,0.002,0,0,87.21,2782.67,1.12,1.0,0.0577,1.5508,resource_constraint
1,3,0.0005,0.0003,3,0,27.81,229.61,0.92,1.0,-0.045,0.0599,schema_change
0,0,0.0024,0.0008,0,0,31.49,263.43,2.69,1.0,-0.6911,4.0194,timeout
0,0,0.004,0.0005,0,0,32.58,238.28,3.63,1.0,-0.551,2.8848,timeout
0,0,0.0013,0.0015,0,1,33.66,188.8,0.16,1.0,-0.0221,0.0318,dependency_failure
0,0,0.0,0.0,0,0,50.09,221.79,3.74,1.0,-0.6571,3.7753,timeout
0,0,0.0017,0.0024,0,1,38.64,188.1,0.17,1.0,0.0079,-0.019,dependency_failure
0,0,0.0,0.0019,0,1,27.96,259.05,0.24,1.0,-0.0312,-0.0129,dependency_failure
0,0,0.0009,0.0009,0,1,35.41,268.73,0.17,1.0,-0.0011,0.0977,dependency_failure
0,0,0.002,0.0017,0,0,29.03,199.78,0.83,1.0,0.0192,0.0147,unknown
1,2,0.0,0.0003,3,0,45.23,197.17,1.22,1.0,-0.009,-0.0634,schema_change
0,0,0.001,0.0001,0,1,41.92,197.57,0.3,1.0,0.021,0.01,dependency_failure
0,0,0.0,0.0017,0,1,34.63,299.76,0.13,1.0,0.103,-0.0421,dependency_failure
1,3,0.0008,0.0008,4,0,37.51,298.43,1.11,1.0,-0.0289,-0.0647,schema_change
0,0,0.355,0.0746,12,0,36.54,345.68,0.79,0.99,0.0342,-0.0057,data_quality
0,0,0.3484,0.1351,3,0,35.35,288.23,0.95,0.84,-0.0023,-0.0008,data_quality
0,0,0.0,0.0002,0,0,47.41,259.83,1.21,1.0,-0.0611,-0.0016,unknown
0,0,0.0,0.0014,0,0,30.65,204.12,1.04,0.0,-0.043,-0.0748,unknown
1,3,0.0023,0.0018,3,0,41.71,225.31,0.94,1.0,-0.055,0.022,schema_change
0,0,0.0,0.0034,0,0,25.24,279.97,3.4,1.0,-0.6144,3.0859,timeout
0,0,0.0031,0.0014,0,0,88.74,2865.83,0.77,1.0,0.0326,3.9076,resource_constraint
0,0,0.0,0.002,0,0,99.11,3641.52,1.03,1.0,0.0379,2.8897,resource_constraint
0,0,0.0,0.0,0,0,95.06,3481.69,0.82,1.0,-0.0444,1.6146,resource_constraint
1,3,0.0012,0.0016,3,0,29.79,292.92,0.98,1.0,0.0274,-0.0459,schema_change
0,0,0.0,0.0043,0,0,92.39,2937.66,1.02,1.0,0.0161,3.0543,resource_constraint
1,1,0.0,0.0016,1,0,27.74,193.51,1.15,1.0,-0.0113,0.0034,schema_change
0,0,0.0033,0.0,0,0,85.73,2571.51,1.11,1.0,-0.0265,3.8867,resource_constraint
0,0,0.3902,0.0566,10,0,27.83,262.14,1.13,0.68,-0.0931,0.0056,data_quality
0,0,0.0047,0.0032,0,0,38.76,148.65,3.97,1.0,-0.5076,4.3641,timeout
1,1,0.005,0.0,1,0,23.2,257.74,0.94,1.0,0.0442,0.0585,schema_change
1,2,0.0,0.0005,2,0,44.44,257.76,0.95,1.0,0.0242,-0.0551,schema_change
0,0,0.0012,0.0022,0,0,89.41,3254.48,0.9,1.0,-0.001,2.0174,resource_constraint
0,0,0.0,0.0048,0,1,38.37,149.16,0.21,1.0,-0.1073,-0.0647,dependency_failure
1,1,0.0006,0.0014,2,0,35.66,276.36,0.97,1.0,0.0457,-0.0474,schema_change
1,3,0.0024,0.0026,4,0,22.46,265.13,1.14,1.0,-0.0178,-0.0287,schema_change
0,0,0.0022,0.0037,0,0,93.14,3261.7,1.01,1.0,0.0195,2.182,resource_constraint
0,0,0.0014,0.0,0,0,33.47,206.78,3.59,1.0,-0.4186,3.6253,timeout
0,0,0.1395,0.0953,3,0,36.48,300.12,1.04,0.58,0.0779,-0.0219,data_quality
1,3,0.0,0.0036,3,0,39.46,205.54,1.02,1.0,0.0249,0.057,schema_change
0,0,0.002,0.0007,0,0,36.04,280.25,0.96,1.0,0.0145,0.0267,unknown
0,0,0.0014,0.0038,0,0,94.61,2984.23,1.06,1.0,-0.0256,2.655,resource_constraint
1,2,0.0,0.0012,2,0,32.11,328.72,1.0,1.0,0.0327,0.0109,schema_change
0,0,0.0019,0.0049,0,0,36.2,210.32,2.88,1.0,-0.7435,2.9548,timeout
0,0,0.0007,0.0011,0,1,36.96,246.92,0.28,1.0,-0.0851,-0.0102,dependency_failure
0,0,0.0,0.0,0,0,56.23,304.81,1.18,1.0,-0.0199,0.0189,unknown
0,0,0.0,0.0032,0,1,49.73,222.21,0.18,1.0,-0.0316,0.0689,dependency_failure
0,0,0.0013,0.002,0,1,38.88,220.0,0.12,1.0,0.0614,-0.013,dependency_failure
0,0,0.0039,0.004,0,0,36.64,291.75,2.68,1.0,-0.4099,2.2543,timeout
0,0,0.0004,0.0036,0,0,76.29,185.15,0.91,1.0,0.032,-0.087,unknown
0,0,0.2427,0.2372,1,0,42.41,236.77,0.95,0.61,0.0075,0.0385,data_quality
0,0,0.3056,0.1039,4,0,22.13,211.37,1.04,0.82,0.0019,0.0206,data_quality
1,1,0.0022,0.0,2,0,51.72,185.69,1.02,1.0,0.1012,0.0003,schema_change
0,0,0.0029,0.0,0,0,45.74,286.08,0.93,0.0,0.039,-0.0069,unknown
0,0,0.1991,0.0861,8,0,32.59,184.91,1.02,0.58,-0.0022,-0.0364,data_quality
0,0,0.0004,0.0,0,1,38.73,232.44,0.15,1.0,0.0487,-0.0075,dependency_failure
1,1,0.0,0.0016,1,0,47.32,222.15,1.1,1.0,-0.0564,0.1055,schema_change
0,0,0.3475,0.0651,13,0,33.63,294.99,1.07,0.56,-0.004,-0.0976,data_quality
0,0,0.0018,0.0042,0,0,62.82,244.56,1.24,0.0,-0.0355,-0.0408,unknown
0,0,0.002,0.0003,0,0,38.28,207.81,2.98,1.0,-0.6434,2.7569,timeout
0,0,0.0,0.0,0,0,95.08,3163.89,0.95,1.0,-0.0222,3.0455,resource_constraint
1,3,0.0002,0.0037,4,0,37.64,285.77,1.0,1.0,0.0636,-0.0577,schema_change
0,0,0.0,0.0017,0,0,25.96,218.06,2.56,1.0,-0.7909,2.2551,timeout
0,0,0.0,0.0023,0,1,48.32,228.49,0.26,1.0,-0.1345,-0.0061,dependency_failure
0,0,0.0018,0.0,0,1,48.4,226.66,0.16,1.0,-0.0273,0.0383,dependency_failure
0,0,0.3391,0.1652,2,0,24.1,224.38,0.92,0.89,-0.0383,0.0003,data_quality
0,0,0.0,0.0,0,0,68.81,249.53,0.95,1.0,0.0681,0.0623,unknown
1,2,0.0,0.0011,3,0,54.71,242.31,1.03,1.0,-0.0017,-0.0584,schema_change
0,0,0.0026,0.0,0,0,56.41,241.32,1.03,1.0,-0.0169,0.021,unknown
0,0,0.0866,0.1857,2,0,51.55,254.48,1.04,0.84,-0.044,-0.051,data_quality
0,0,0.0011,0.0007,0,0,18.8,258.06,2.25,1.0,-0.6866,4.5878,timeout
0,0,0.0017,0.0,0,0,64.02,251.75,0.87,0.0,-0.0509,0.0496,unknown
0,0,0.0015,0.0018,0,1,35.16,233.1,0.26,1.0,-0.0528,0.0155,dependency_failure
1,1,0.0039,0.0015,2,0,25.45,237.95,0.93,1.0,-0.0019,0.0616,schema_change
0,0,0.001,0.0,0,0,99.04,3014.29,1.1,1.0,0.0083,1.7027,resource_constraint
0,0,0.0044,0.0,0,0,41.85,311.08,2.63,1.0,-0.5537,2.82,timeout
0,0,0.0,0.0022,0,0,94.85,2650.9,0.88,1.0,-0.017,2.7946,resource_constraint
0,0,0.07,0.0989,12,0,33.4,271.4,1.1,0.83,0.0265,0.0418,data_quality
0,0,0.0,0.0016,0,0,48.39,205.92,2.5,1.0,-0.465,2.7141,timeout
1,1,0.0014,0.0,2,0,35.01,252.25,0.95,1.0,0.06,-0.0109,schema_change
0,0,0.0,0.0006,0,0,91.98,3323.49,1.05,1.0,0.0263,3.8423,resource_constraint
1,3,0.0,0.0014,4,0,41.88,164.82,0.89,1.0,-0.0184,0.0158,schema_change
0,0,0.0,0.001,0,1,35.42,237.01,0.13,1.0,0.0525,0.0288,dependency_failure
0,0,0.0,0.0054,0,0,48.24,268.92,2.38,1.0,-0.4077,2.8273,timeout
1,3,0.0033,0.0,3,0,30.5,225.94,1.16,1.0,-0.005,-0.0748,schema_change
0,0,0.0,0.0052,0,1,46.82,278.28,0.28,1.0,-0.0128,0.0182,dependency_failure
0,0,0.0,0.0027,0,1,24.68,306.33,0.21,1.0,-0.0777,-0.0559,dependency_failure
0,0,0.0,0.0024,0,1,17.09,293.73,0.13,1.0,-0.0726,-0.0893,dependency_failure
0,0,0.0041,0.0012,0,1,25.19,253.26,0.26,1.0,-0.0121,0.0288,dependency_failure
1,2,0.0005,0.0022,2,0,41.16,235.79,1.06,1.0,0.0123,-0.0099,schema_change
0,0,0.0896,0.1511,10,0,32.8,299.96,1.1,0.93,-0.0561,-0.0091,data_quality
0,0,0.0,0.0,0,0,49.69,230.32,0.92,0.0,0.0915,0.1086,unknown
1,2,0.0006,0.0,3,0,39.41,323.87,1.02,1.0,0.008,-0.0469,schema_change
1,3,0.0013,0.0015,4,0,41.48,197.6,0.84,1.0,0.079,-0.0719,schema_change
0,0,0.0,0.003,0,0,25.44,260.33,3.6,1.0,-0.6884,3.9822,timeout
1,2,0.0,0.0027,3,0,40.11,240.53,0.97,1.0,-0.0918,0.0165,schema_change
0,0,0.231,0.1418,11,0,37.89,185.55,1.21,0.7,0.0188,0.0257,data_quality
0,0,0.2611,0.0383,5,0,35.29,264.45,1.02,0.84,0.0113,0.0835,data_quality
0,0,0.0041,0.0015,0,0,19.32,275.62,3.04,1.0,-0.6568,3.8475,timeout
0,0,0.0003,0.0012,0,0,97.39,3292.65,0.89,1.0,0.0933,3.0734,resource_constraint
0,0,0.0,0.0037,0,1,26.9,245.82,0.14,1.0,0.0927,-0.025,dependency_failure
0,0,0.0018,0.0008,0,0,25.6,231.05,3.54,1.0,-0.5803,4.6624,timeout
1,1,0.0025,0.0,2,0,48.98,287.29,0.98,1.0,0.0568,-0.0553,schema_change
0,0,0.0,0.0,0,0,85.0,3327.29,1.14,1.0,-0.0409,2.4177,resource_constraint
1,3,0.0002,0.0,3,0,32.21,235.8,0.99,1.0,0.0317,0.029,schema_change
0,0,0.2218,0.0374,8,0,33.24,274.38,0.84,0.81,0.01,0.005,data_quality
0,0,0.224,0.061,6,0,42.1,280.43,1.01,0.55,0.0194,0.0625,data_quality
0,0,0.0024,0.0022,0,0,46.61,201.95,3.72,1.0,-0.724,3.0213,timeout
0,0,0.0007,0.004,0,0,36.02,253.04,3.28,1.0,-0.5273,3.3473,timeout
0,0,0.2266,0.0217,4,0,43.45,294.18,0.94,0.85,-0.0103,-0.02,data_quality
0,0,0.0,0.0029,0,1,37.07,211.4,0.15,1.0,0.0669,-0.1027,dependency_failure
0,0,0.2851,0.1107,1,0,41.98,221.09,0.83,0.5,0.1153,-0.0105,data_quality
0,0,0.0,0.0007,0,0,88.89,2813.19,1.1,1.0,0.0811,2.0346,resource_constraint
1,1,0.0,0.0,2,0,50.61,226.4,0.98,1.0,-0.0573,0.0294,schema_change
0,0,0.0799,0.2292,2,0,37.48,221.31,1.07,0.6,-0.0822,0.0796,data_quality
1,2,0.0019,0.0,2,0,41.79,200.7,1.06,1.0,0.0313,-0.0348,schema_change
0,0,0.0003,0.0018,0,0,93.16,3129.5,0.93,1.0,0.0106,1.6049,resource_constraint
0,0,0.0063,0.0039,0,0,32.59,178.98,2.8,1.0,-0.5221,3.81,timeout
0,0,0.0048,0.0,0,1,32.49,260.41,0.26,1.0,-0.04,-0.0117,dependency_failure
0,0,0.0,0.0004,0,0,34.92,176.96,2.79,1.0,-0.478,3.1678,timeout
0,0,0.0977,0.0652,8,0,40.39,229.98,0.89,0.53,0.0019,-0.0957,data_quality
0,0,0.0019,0.0023,0,0,93.02,2922.83,1.0,1.0,-0.0198,3.9588,resource_constraint
0,0,0.0,0.0,0,0,63.25,241.31,0.89,0.0,0.0611,-0.0167,unknown
0,0,0.0,0.0015,0,0,71.54,268.68,1.13,1.0,-0.006,0.0336,unknown
0,0,0.0742,0.097,11,0,51.81,316.52,1.02,0.66,0.027,0.0447,data_quality
0,0,0.0014,0.0006,0,0,94.99,3304.29,1.09,1.0,0.0954,2.0866,resource_constraint
0,0,0.0017,0.0,0,0,78.31,220.25,0.94,1.0,-0.0943,0.0536,unknown
0,0,0.0019,0.0007,0,0,28.4,282.49,1.0,1.0,-0.0722,-0.0599,unknown
0,0,0.0015,0.003,0,0,98.8,3392.3,0.8,1.0,0.0049,2.1617,resource_constraint
0,0,0.0,0.0031,0,0,33.03,307.91,3.07,1.0,-0.488,2.3309,timeout
0,0,0.0004,0.0023,0,0,91.36,2804.42,0.98,1.0,-0.0558,1.9803,resource_constraint
0,0,0.0,0.0005,0,0,29.95,315.88,3.64,1.0,-0.5775,2.2347,timeout
0,0,0.0037,0.0018,0,0,73.12,238.96,1.0,1.0,0.0133,-0.0563,unknown
0,0,0.0026,0.0008,0,0,69.16,304.97,1.07,0.0,0.033,-0.0432,unknown
0,0,0.003,0.0037,0,0,24.12,203.49,3.58,1.0,-0.6423,4.4099,timeout
0,0,0.0,0.0026,0,1,45.67,265.64,0.21,1.0,-0.0062,0.0273,dependency_failure
1,1,0.0027,0.0,1,0,52.5,174.22,0.94,1.0,-0.0042,-0.01,schema_change
0,0,0.0036,0.0,0,0,95.57,3550.89,0.99,1.0,0.0074,3.1694,resource_constraint
0,0,0.0012,0.0,0,1,33.76,225.31,0.18,1.0,-0.0051,0.0569,dependency_failure
1,3,0.0,0.0006,4,0,27.29,276.28,1.08,1.0,-0.0033,-0.0332,schema_change
0,0,0.0009,0.0011,0,0,86.09,3249.57,0.99,1.0,-0.0428,3.0632,resource_constraint
1,3,0.0,0.0027,3,0,36.66,244.03,0.93,1.0,-0.0238,0.0299,schema_change
0,0,0.0021,0.0,0,0,61.68,262.37,1.16,0.0,0.0426,-0.0318,unknown
0,0,0.0,0.0043,0,0,86.73,2847.02,1.1,1.0,0.0262,2.9286,resource_constraint
0,0,0.0015,0.0038,0,0,62.06,191.72,1.09,1.0,0.0248,0.0054,unknown
0,0,0.0006,0.0013,0,0,23.44,214.83,2.99,1.0,-0.6873,4.0262,timeout
0,0,0.0,0.0,0,0,99.9,3196.07,1.15,1.0,0.0628,3.1419,resource_constraint
0,0,0.0001,0.0007,0,1,34.4,247.19,0.18,1.0,0.0099,0.0113,dependency_failure
0,0,0.0,0.001,0,0,91.86,2960.68,0.93,1.0,0.025,3.7394,resource_constraint
0,0,0.3807,0.1308,11,0,31.92,259.36,1.28,0.79,0.0274,0.0876,data_quality
1,2,0.0008,0.0012,3,0,30.24,273.53,0.97,1.0,-0.016,0.0272,schema_change
0,0,0.0,0.0026,0,0,41.5,266.48,4.23,1.0,-0.63,4.9795,timeout
0,0,0.0001,0.002,0,0,46.28,224.3,0.84,1.0,-0.0447,-0.0199,unknown
0,0,0.2214,0.1416,12,0,29.99,228.11,0.9,0.67,-0.0224,-0.0006,data_quality
0,0,0.0022,0.002,0,0,90.12,3792.45,1.23,1.0,0.0225,3.0536,resource_constraint
0,0,0.0012,0.0006,0,0,93.5,2941.01,1.05,1.0,0.0446,2.9378,resource_constraint
0,0,0.0,0.0,0,0,32.08,286.08,3.97,1.0,-0.5403,3.4291,timeout
0,0,0.0018,0.0007,0,0,92.24,2999.62,1.13,1.0,0.0041,3.3809,resource_constraint
0,0,0.3879,0.0316,9,0,34.24,297.78,1.09,0.95,0.1147,-0.0064,data_quality
0,0,0.1446,0.2048,8,0,27.43,268.66,0.99,1.0,0.0116,-0.0043,data_quality
0,0,0.0025,0.0,0,0,88.72,3031.16,1.11,1.0,0.0663,3.5247,resource_constraint
0,0,0.0009,0.004,0,0,36.77,287.76,2.52,1.0,-0.684,2.4081,timeout
0,0,0.0,0.0,0,1,35.41,264.83,0.25,1.0,0.0004,-0.0255,dependency_failure
0,0,0.0024,0.0017,0,0,50.05,290.9,2.1,1.0,-0.7969,2.3087,timeout
0,0,0.2044,0.0241,13,0,26.79,228.58,0.94,0.54,0.027,0.0282,data_quality
0,0,0.0006,0.0,0,1,20.5,184.28,0.3,1.0,0.1053,-0.1359,dependency_failure
0,0,0.0033,0.0,0,0,69.23,237.57,0.88,0.0,0.0083,-0.0409,unknown
0,0,0.0029,0.0,0,0,27.94,282.42,3.01,1.0,-0.5597,3.2956,timeout
0,0,0.0019,0.0,0,0,96.62,3351.1,0.99,1.0,0.1356,3.5889,resource_constraint
1,1,0.003,0.0059,2,0,46.07,272.56,1.06,1.0,0.0427,0.0379,schema_change
0,0,0.0006,0.0005,0,1,35.16,247.82,0.11,1.0,-0.1025,0.0122,dependency_failure
0,0,0.0,0.0,0,0,96.98,3665.38,0.97,1.0,-0.0257,2.084,resource_constraint
0,0,0.1745,0.069,2,0,32.46,254.66,1.11,0.88,-0.0753,-0.0983,data_quality
0,0,0.0019,0.0021,0,1,38.87,204.68,0.14,1.0,0.055,0.0536,dependency_failure
0,0,0.0017,0.0002,0,0,95.9,3092.82,1.02,1.0,-0.1062,2.5308,resource_constraint
0,0,0.0005,0.0,0,0,92.21,2806.35,0.98,1.0,0.0942,2.5635,resource_constraint
0,0,0.0,0.0027,0,0,91.56,3226.35,0.97,1.0,0.0208,3.3319,resource_constraint
0,0,0.0663,0.0232,9,0,37.8,214.19,1.11,0.96,0.1169,-0.043,data_quality
0,0,0.0,0.0,0,0,46.87,223.96,0.97,0.0,0.0177,0.0125,unknown
0,0,0.0005,0.0001,0,1,36.51,205.8,0.28,1.0,-0.0317,-0.0096,dependency_failure
0,0,0.0016,0.0,0,1,50.33,254.94,0.24,1.0,-0.0056,-0.0758,dependency_failure
0,0,0.0022,0.0023,0,0,43.88,245.54,2.29,1.0,-0.4464,2.538,timeout
0,0,0.0,0.0,0,0,87.1,3499.85,0.8,1.0,-0.0402,2.7453,resource_constraint
0,0,0.0034,0.0006,0,0,34.81,281.71,3.25,1.0,-0.6792,3.4764,timeout
0,0,0.0054,0.0012,0,1,49.21,185.68,0.14,1.0,-0.0698,0.0182,dependency_failure
1,2,0.0036,0.0012,3,0,40.68,171.23,0.98,1.0,-0.0512,0.0151,schema_change
0,0,0.3394,0.1568,12,0,34.98,312.72,0.9,0.9,0.0864,0.0486,data_quality
0,0,0.0008,0.0005,0,0,36.32,320.0,3.61,1.0,-0.7922,3.3792,timeout
1,2,0.0,0.0,2,0,40.68,253.7,1.06,1.0,0.0881,0.0115,schema_change
0,0,0.0025,0.0007,0,0,29.29,230.88,2.72,1.0,-0.5087,4.0061,timeout
0,0,0.0002,0.0019,0,0,91.72,2879.02,1.11,1.0,-0.0435,3.3776,resource_constraint
0,0,0.0021,0.0026,0,1,27.87,220.72,0.2,1.0,0.0431,0.0239,dependency_failure
0,0,0.002,0.0025,0,1,28.26,264.99,0.13,1.0,0.032,0.046,dependency_failure
0,0,0.0,0.0,0,0,93.75,3114.37,0.86,1.0,0.0549,1.7747,resource_constraint
0,0,0.0019,0.0,0,1,42.19,326.43,0.29,1.0,-0.0162,0.022,dependency_failure
0,0,0.0,0.0,0,0,32.63,229.89,2.33,1.0,-0.6846,3.4388,timeout
1,1,0.0004,0.0005,2,0,30.1,326.49,1.11,1.0,-0.0896,-0.0223,schema_change
0,0,0.0,0.0,0,1,31.72,297.22,0.18,1.0,-0.0191,0.0203,dependency_failure
0,0,0.0,0.0003,0,0,91.28,3175.2,0.94,1.0,-0.0126,3.575,resource_constraint
0,0,0.003,0.0,0,0,91.67,3397.18,0.91,1.0,-0.0008,3.1539,resource_constraint
0,0,0.0034,0.0,0,1,39.91,283.64,0.17,1.0,0.0682,0.0238,dependency_failure
0,0,0.3185,0.2437,10,0,16.36,227.02,1.03,0.64,-0.0203,-0.1273,data_quality
0,0,0.002,0.0,0,0,35.57,262.08,2.65,1.0,-0.5872,4.7379,timeout
0,0,0.0,0.0,0,0,36.51,269.89,2.1,1.0,-0.6306,2.8231,timeout
0,0,0.001,0.0,0,0,90.28,2997.7,1.06,1.0,-0.0593,2.7159,resource_constraint
0,0,0.0004,0.0022,0,0,92.33,3162.22,0.93,1.0,-0.0154,1.6195,resource_constraint
0,0,0.2868,0.1036,13,0,36.13,303.96,1.15,0.97,-0.0116,-0.0663,data_quality
1,2,0.0015,0.0,2,0,45.19,230.07,0.91,1.0,0.0104,0.0054,schema_change
